joint,x,y,z
2,44.95527,242.3468,1809.59
3,292.6545,256.45233,1705.6893
4,-6.726612,-21.979828,1771.7601
5,363.34113,-12.827148,1705.3334
6,-36.003143,-23.574127,1527.7034
7,374.20526,-279.00937,1619.0297
8,181.2506,62.549507,1761.9434
9,112.720566,-128.9118,1800.2134
10,274.67203,-119.689285,1732.2808
11,68.41298,-487.41116,1712.7911
12,265.12473,-486.35638,1672.184
13,40.552902,-841.8452,1775.0255
14,269.2488,-843.5583,1724.248
0,154.908,445.96118,1742.8209
1,173.66551,250.27617,1757.09
2,50.956635,244.07805,1811.7803
3,296.37442,256.47427,1702.3997
4,-15.356102,-21.4926,1780.3877
5,369.67877,-25.909424,1696.1768
6,-60.202106,-28.585726,1540.8094
7,374.71548,-296.50488,1613.8188
8,185.34329,63.39024,1762.1113
9,116.774635,-127.548996,1802.8978
10,277.2675,-119.442375,1731.3676
11,72.82479,-486.95294,1719.0492
12,267.27774,-486.86844,1676.3314
13,42.79335,-842.62427,1772.1096
14,272.31345,-844.8247,1722.6003
0,157.11865,443.2115,1742.0665
1,176.09329,247.67072,1756.0259
2,54.821712,241.47247,1813.8134
3,297.36487,253.86893,1698.2384
4,-16.177822,-20.248291,1788.188
5,372.8415,-30.45288,1690.0864
6,-81.087524,-35.03202,1554.9238
7,376.4809,-300.97852,1606.2417
8,188.07935,60.801964,1761.1361
9,120.754684,-130.12038,1804.039
10,279.37613,-122.01318,1728.4537
11,75.611984,-490.04388,1723.0625
12,270.25266,-489.24896,1671.8837
13,46.515594,-847.4017,1762.2526
14,273.75052,-846.7263,1721.9209
0,162.82503,442.64474,1742.6947
1,182.18806,246.707,1754.8318
2,62.060287,240.41118,1814.9807
3,302.31586,253.0028,1694.6829
4,-8.603897,-22.115341,1793.5945
5,378.90878,-35.23697,1684.5472
6,-96.23196,-46.69409,1570.0635
7,378.6566,-305.54614,1597.623
8,193.85938,59.788628,1758.5764
9,126.98085,-131.24649,1801.6516
10,284.0805,-123.01299,1722.9905
11,79.06611,-490.9029,1721.0487
12,276.82114,-490.7281,1669.3563
13,50.59247,-848.81354,1757.0382
14,273.10806,-848.63635,1715.7089
0,169.37245,440.46143,1743.0112
1,187.34048,244.42192,1753.8612
2,68.22287,238.25925,1816.0288
3,306.4581,250.5846,1691.6936
4,-0.81227875,-23.051483,1799.799
5,383.4473,-34.62567,1679.7798
6,-108.931984,-59.417217,1586.5293
7,381.89594,-304.2919,1588.9835
8,198.45505,57.45198,1756.623
9,131.68025,-133.54765,1800.0354
10,287.45898,-125.488266,1718.7344
11,83.38313,-494.48773,1725.856
12,278.87292,-494.1577,1672.9006
13,46.13867,-851.9619,1757.5762
14,267.74945,-852.8319,1710.2733
0,173.97147,441.1089,1742.1682
1,191.88104,245.14279,1753.0935
2,73.64299,239.37903,1816.979
3,310.11908,250.90656,1689.208
4,8.593971,-21.026367,1805.9001
5,387.7262,-33.31201,1673.395
6,-121.2485,-71.265495,1606.8275
7,384.2182,-302.32617,1580.2244
8,202.62128,58.151596,1756.1008
9,136.04604,-132.60852,1800.8827
10,290.67697,-125.07069,1717.3336
11,86.44191,-493.6931,1728.1276
12,281.25232,-494.04837,1673.8672
13,43.5789,-850.44025,1761.6375
14,265.53012,-852.4164,1713.3236
0,178.79474,441.09238,1737.748
1,196.67926,245.37674,1749.6904
2,78.86613,240.23076,1814.4398
3,314.4924,250.5227,1684.941
4,18.80046,-18.517197,1817.4534
5,393.3675,-34.151337,1666.2029
6,-126.56041,-87.60184,1630.5088
7,385.7792,-300.05267,1571.5374
8,207.18173,58.398262,1753.9397
9,140.64886,-131.94504,1800.5271
10,294.71954,-125.21537,1715.8508
11,89.20911,-492.02594,1724.1748
12,283.03876,-494.248,1673.2203
13,44.122364,-848.0166,1762.8228
14,275.34906,-852.36865,1716.7885
0,186.77525,443.40985,1735.5372
1,204.01581,248.17044,1747.1085
2,87.1852,243.49951,1813.6417
3,320.84644,252.84135,1680.5753
4,32.400326,-18.758911,1831.2284
5,399.68637,-32.57509,1662.1073
6,-122.3763,-120.32548,1675.3245
7,389.06924,-296.10138,1557.6346
8,214.04938,61.16941,1751.5989
9,147.67929,-128.88626,1799.5999
10,300.4866,-122.77697,1712.5786
11,94.04672,-488.45328,1722.2737
12,287.56772,-491.2403,1665.6698
13,54.06882,-844.411,1766.3381
14,281.7438,-848.0177,1719.0677
0,189.98041,443.35437,1730.4291
1,207.67003,247.92802,1744.4077
2,91.20872,243.48973,1811.6249
3,324.13132,252.36632,1677.1906
4,45.707344,-21.383835,1844.615
5,404.8501,-31.282364,1657.0544
6,-108.44729,-155.78993,1712.7625
7,393.10977,-290.9085,1540.6493
8,218.52112,61.04062,1750.8684
9,153.21898,-128.74896,1801.282
10,305.52545,-122.94462,1713.3762
11,97.20779,-487.91116,1723.7267
12,290.9506,-491.55295,1667.9896
13,54.65943,-843.96796,1764.8914
14,279.06308,-848.4675,1719.8807
0,197.15408,442.52765,1727.8729
1,214.16785,247.16437,1741.3378
2,97.36766,243.0338,1807.9972
3,330.96805,251.29495,1674.6783
4,51.35205,-26.694809,1853.8109
5,411.91885,-30.638885,1653.5227
6,-93.482086,-188.72896,1744.6544
7,393.33722,-280.3963,1520.8619
8,224.51285,60.24482,1747.8816
9,158.4799,-129.3758,1798.0154
10,311.2358,-123.97368,1710.8354
11,99.266815,-487.2258,1716.9539
12,296.94257,-492.29144,1663.0116
13,54.88268,-843.37634,1755.5686
14,275.18073,-848.989,1712.7676
0,201.63387,442.48718,1723.6029
1,218.8705,247.9987,1738.5287
2,101.9505,244.0773,1805.0002
3,335.79053,251.9201,1672.0571
4,60.177895,-37.347626,1860.9144
5,417.45944,-29.318634,1650.2667
6,-77.66662,-226.15799,1778.0076
7,393.08157,-263.9583,1497.4792
8,229.54025,61.14358,1746.273
9,163.75279,-128.27585,1797.4847
10,316.6672,-123.14723,1710.5497
11,102.04826,-485.81354,1716.843
12,298.1525,-491.1584,1661.9238
13,54.796803,-840.76746,1762.0867
14,282.5867,-846.43396,1722.3214
0,207.59622,443.73462,1721.4576
1,225.37894,249.07805,1735.8613
2,108.0759,244.84016,1801.635
3,342.68195,253.31593,1670.0876
4,70.59355,-45.173416,1865.958
5,423.22974,-23.159897,1646.1256
6,-54.338226,-256.4342,1812.7339
7,393.91122,-239.53682,1468.5927
8,236.0923,62.195755,1742.9268
9,170.09521,-127.4579,1793.0049
10,323.5161,-121.91517,1706.9795
11,106.82153,-485.0699,1713.8817
12,303.36737,-490.08337,1660.1472
13,53.82552,-840.14716,1750.0022
14,285.20612,-846.0343,1716.4885
0,213.42908,445.18964,1719.887
1,230.80658,250.51764,1733.5453
2,112.41876,245.73523,1797.2686
3,349.1944,255.30006,1669.822
4,77.30905,-54.092194,1869.4812
5,430.1235,-21.57338,1636.5585
6,-31.948593,-284.68503,1840.8833
7,389.77295,-208.9648,1434.2169
8,241.51602,63.59487,1739.4132
9,174.79507,-126.455795,1786.9586
10,329.65585,-120.20001,1703.6036
11,106.95423,-483.92804,1711.2126
12,303.53815,-488.32727,1659.8805
13,50.869083,-839.2354,1739.7406
14,289.93784,-844.48096,1716.6664
0,218.52786,445.2672,1716.0972
1,236.1224,250.0617,1730.1951
2,115.76762,245.4353,1789.9987
3,356.4772,254.6881,1670.3915
4,86.634445,-40.224792,1873.1588
5,436.55368,-19.290115,1624.2716
6,1.4457779,-284.96747,1869.7595
7,387.41324,-165.95622,1397.0946
8,246.45468,63.13056,1736.5277
9,178.04593,-126.827354,1781.9863
10,335.52798,-120.773796,1703.7344
11,106.164085,-483.96924,1708.4487
12,307.12695,-489.07764,1662.8513
13,48.93295,-839.2307,1736.5043
14,285.02994,-845.651,1713.4185
0,223.94171,445.31653,1714.7006
1,240.39006,250.01007,1728.2244
2,118.744095,245.48083,1785.3862
3,362.036,254.53929,1671.0625
4,100.43491,-26.932068,1878.8517
5,443.7816,-19.138718,1611.1262
6,25.454956,-278.47446,1885.8135
7,385.76868,-110.50104,1363.7981
8,250.06427,63.025444,1733.9962
9,180.19362,-126.92086,1777.1465
10,339.28333,-120.99749,1702.3896
11,105.9866,-483.6986,1704.0503
12,309.9837,-489.28165,1661.7251
13,46.76905,-838.927,1728.5325
14,277.5384,-845.48755,1708.7716
0,229.80814,446.00854,1713.0046
1,245.89691,251.07564,1726.5815
2,123.56807,246.6536,1782.3429
3,368.22577,255.49768,1670.8202
4,110.64356,-21.57611,1881.7048
5,451.893,-4.5650024,1591.5555
6,44.471695,-277.26025,1895.6254
7,382.27017,-53.833714,1335.3606
8,254.92989,64.03699,1731.5652
9,183.9824,-125.89287,1773.0065
10,343.9433,-120.11046,1700.0912
11,109.220604,-482.4839,1699.4786
12,313.33643,-488.3338,1659.7312
13,45.179855,-837.30176,1711.7822
14,277.73773,-844.2098,1707.9128
0,234.99237,445.44714,1709.1571
1,249.92233,250.66016,1723.6476
2,126.67178,246.88095,1777.3983
3,373.17288,254.43936,1669.8969
4,122.35382,-14.316223,1886.0508
5,453.43695,19.714066,1572.2699
6,58.96329,-271.37988,1906.8832
7,381.91766,6.7091017,1313.67
8,258.2511,63.618393,1729.5945
9,185.98203,-125.89473,1770.6909
10,347.1777,-120.95201,1700.3918
11,108.69915,-480.3051,1689.9608
12,317.21915,-489.4137,1661.7207
13,41.828636,-834.46533,1707.565
14,270.86044,-844.4759,1705.764
0,241.67302,444.7508,1702.2404
1,255.95648,250.44366,1719.5983
2,132.50298,247.75504,1772.9884
3,379.40997,253.1323,1666.2081
4,129.12663,-9.605225,1888.0126
5,458.21265,39.358124,1550.6332
6,71.27974,-268.43198,1910.6082
7,387.93512,103.567,1310.3207
8,263.28528,63.42333,1727.1265
9,189.8913,-125.355034,1769.565
10,351.33685,-121.83899,1699.7444
11,110.5912,-470.56937,1660.925
12,322.46448,-490.45853,1661.7152
13,43.961388,-825.05695,1673.1046
14,274.26154,-844.79065,1710.231
0,246.49023,443.6128,1696.787
1,261.21127,250.08636,1715.5266
2,137.56154,247.70975,1768.5063
3,384.861,252.46298,1662.5469
4,133.72096,-6.9461975,1886.1388
5,459.60144,52.18138,1532.3191
6,80.69693,-267.4058,1904.8579
7,390.37253,183.59865,1326.6206
8,268.3661,63.087875,1723.8367
9,194.66731,-125.46467,1766.7898
10,356.3745,-122.35656,1697.5037
11,114.26151,-462.75397,1636.5725
12,322.91434,-490.35703,1657.5739
13,51.20923,-817.9076,1635.5562
14,278.90353,-844.4894,1711.3827
0,250.6013,443.36713,1693.0538
1,265.35095,249.6683,1711.9844
2,142.58374,247.58536,1766.963
3,388.11816,251.75125,1657.0057
4,137.01978,-6.4558716,1882.1073
5,462.80518,74.093475,1506.1624
6,81.54739,-266.91617,1894.683
7,387.8542,254.49313,1347.1765
8,272.45093,62.685287,1720.7544
9,199.26057,-125.65999,1765.4807
10,359.84122,-122.93548,1693.5681
11,115.01633,-455.74127,1619.5005
12,322.42496,-490.39413,1652.232
13,59.60062,-811.77924,1606.0466
14,279.35223,-842.71204,1716.948
0,255.23378,443.37384,1687.1982
1,268.6391,250.25479,1708.4773
2,147.99889,249.30533,1767.8262
3,389.27933,251.20422,1649.1284
4,138.97795,-0.62957764,1872.7834
5,459.42682,107.561005,1475.5912
6,82.77724,-261.2102,1881.8174
7,380.30057,321.261,1370.8337
8,275.09662,63.321342,1718.613
9,202.61436,-124.23336,1767.5831
10,360.4939,-122.99084,1689.9144
11,115.158485,-444.30542,1602.6595
12,317.69077,-490.02292,1650.2417
13,70.6033,-801.68677,1584.4434
14,283.15506,-842.33875,1719.8352
0,256.57742,444.38464,1679.757
1,269.96848,251.11728,1703.2649
2,151.87984,251.00102,1767.422
3,388.05713,251.23354,1639.1078
4,139.74298,0.60935974,1865.9701
5,459.51935,121.72037,1450.0103
6,79.9479,-259.09058,1862.8966
7,382.9628,356.04794,1395.1143
8,276.47003,64.27397,1714.8932
9,205.71281,-122.64539,1768.4958
10,360.23035,-122.49328,1684.5471
11,120.09818,-438.5463,1593.8751
12,319.2782,-489.9168,1646.3403
13,86.51176,-795.3126,1557.4198
14,272.3651,-840.52264,1716.8553
0,257.74313,444.24335,1672.5507
1,270.64923,251.11363,1697.2354
2,154.84654,252.154,1765.4204
3,386.4519,250.07326,1629.0503
4,139.81358,-0.9640045,1854.8655
5,457.81277,143.30458,1423.3777
6,75.123314,-259.20746,1842.67
7,383.16653,385.93658,1419.6042
8,276.4342,64.31418,1709.9105
9,206.4888,-121.80491,1767.176
10,357.94955,-123.165634,1677.9954
11,123.23563,-433.4827,1583.5657
12,314.54935,-490.3604,1640.1802
13,98.28899,-790.15063,1538.231
14,275.4211,-839.95264,1719.7587
0,260.4755,443.26138,1666.9418
1,271.54596,250.08011,1690.3713
2,156.89949,251.52852,1760.596
3,386.19244,248.6317,1620.1467
4,138.60043,-4.0742493,1845.1265
5,454.80225,171.17273,1399.6174
6,70.35298,-260.25583,1819.6421
7,381.59558,413.12665,1439.9708
8,276.53122,63.210922,1702.3643
9,206.57826,-122.71152,1760.2592
10,356.45468,-124.60501,1668.4552
11,129.41367,-432.1644,1570.0597
12,314.1259,-492.08356,1632.1177
13,111.78018,-788.1068,1515.528
14,274.02112,-840.6402,1716.315
0,259.8483,442.3888,1659.2505
1,274.2415,247.87463,1690.011
2,162.23254,249.73575,1764.2972
3,386.25043,246.01353,1615.7247
4,135.49907,-8.81842,1833.9
5,450.32922,197.35959,1381.0636
6,61.861305,-261.56293,1794.5284
7,379.90332,436.66003,1451.0496
8,272.75684,60.92855,1692.456
9,198.00458,-124.80014,1743.4934
10,344.5398,-127.23494,1646.3088
11,128.87645,-436.6625,1553.9644
12,301.8269,-494.7168,1610.3645
13,123.09076,-789.53357,1482.1167
14,262.7906,-840.12506,1706.6929
0,259.0089,441.21976,1651.83
1,274.05334,247.98865,1686.3195
2,163.67471,250.09662,1763.0665
3,384.43195,245.88066,1609.5724
4,129.96002,-13.955414,1817.3029
5,446.28546,223.93509,1362.9589
6,53.827972,-264.3946,1768.1061
7,376.81686,453.88147,1463.4246
8,267.98547,61.127693,1682.725
9,189.75554,-124.35512,1729.3053
10,334.07968,-127.11139,1628.9557
11,137.26083,-443.5374,1547.5397
12,305.29953,-496.36136,1602.4423
13,138.23666,-794.06824,1464.0494
14,248.14703,-833.681,1714.4193
0,260.06158,441.0327,1641.0912
1,271.9343,248.66899,1680.9316
2,164.29677,249.42456,1761.4431
3,379.5718,247.91342,1600.4202
4,126.40814,-13.971283,1801.2285
5,440.61688,249.2955,1350.9507
6,46.347076,-260.95984,1741.7336
7,372.69833,468.13525,1476.9194
8,264.76953,61.861008,1673.106
9,187.19667,-124.452736,1717.9447
10,328.01285,-125.441216,1612.6158
11,149.60556,-447.44345,1539.2352
12,305.54538,-495.44482,1588.8163
13,154.53143,-796.2478,1447.9799
14,250.57059,-824.20654,1723.9075
0,259.99548,441.30298,1633.2715
1,271.44135,249.1529,1670.5903
2,167.16087,251.16943,1755.3121
3,375.72183,247.13634,1585.8685
4,118.21813,-22.320984,1785.6549
5,437.68057,271.3579,1341.0428
6,41.07318,-267.66672,1716.1111
7,369.98587,479.8247,1485.7401
8,260.92712,62.45327,1662.0927
9,182.19545,-122.92717,1709.0176
10,318.63034,-125.56552,1598.1724
11,150.6739,-445.49213,1527.8136
12,297.43356,-495.48587,1570.5403
13,159.4218,-792.3486,1429.2073
14,252.51138,-812.9292,1732.185
0,255.56602,440.85632,1625.2972
1,268.66135,249.46167,1661.2114
2,165.85652,250.26172,1747.8387
3,371.4662,248.66164,1574.5841
4,112.45723,-26.780853,1768.1113
5,436.29593,288.7067,1333.2097
6,34.955452,-268.667,1687.7135
7,366.17017,486.65674,1492.3135
8,257.7826,62.875328,1650.0243
9,179.7071,-123.18809,1695.4597
10,314.10056,-124.233955,1582.2146
11,146.3743,-438.56442,1501.57
12,304.63016,-494.82147,1559.296
13,150.79286,-796.1209,1451.7638
14,248.03336,-812.72217,1718.115
0,255.14449,438.96533,1617.2893
1,261.4889,248.53177,1653.532
2,160.04695,246.04863,1741.7258
3,362.93085,251.01492,1565.3381
4,109.85103,-25.929245,1751.271
5,435.5652,303.49524,1327.7369
6,30.490845,-263.67953,1660.9126
7,362.8193,491.72095,1498.0615
8,252.6059,62.16105,1638.0671
9,177.3867,-125.83349,1680.2751
10,310.05908,-122.58587,1564.9294
11,140.9879,-432.11307,1472.8275
12,306.7711,-493.4299,1542.9517
13,143.1913,-792.28674,1447.991
14,241.75092,-807.7851,1706.5491
0,255.5536,437.8688,1610.3019
1,256.4397,245.69388,1642.4258
2,155.22713,242.1593,1730.9272
3,357.65228,249.22845,1553.9243
4,102.90956,-32.492157,1732.101
5,437.2675,315.9411,1320.8607
6,24.50393,-266.26453,1631.1725
7,360.82684,494.377,1500.4135
8,246.9779,59.572983,1624.1716
9,171.35399,-128.85844,1663.7704
10,303.67822,-124.23738,1548.0646
11,137.79024,-425.43042,1442.2188
12,308.55823,-495.26422,1530.0101
13,138.88849,-786.2522,1429.8394
14,230.61401,-807.92426,1691.4808
0,254.13829,438.0973,1603.3005
1,253.55151,246.54207,1629.5703
2,151.71115,243.04593,1717.3926
3,355.3919,250.03821,1541.748
4,96.06146,-35.008118,1711.5125
5,440.41016,326.42813,1314.4165
6,22.508858,-267.9674,1604.8685
7,358.44507,496.42813,1500.0366
8,241.54079,60.90004,1608.2521
9,162.94519,-127.02782,1644.3535
10,296.1149,-122.45616,1529.5142
11,134.86081,-412.88568,1408.4231
12,304.7902,-493.55963,1512.7979
13,135.40883,-773.86816,1402.246
14,226.74448,-802.56146,1681.5745
0,250.16335,437.3495,1593.784
1,250.438,246.2504,1616.4512
2,147.16258,242.83624,1702.5828
3,353.71344,249.66455,1530.3196
4,88.39067,-39.054016,1687.773
5,443.2331,335.60187,1309.0979
6,20.121132,-273.97992,1581.6523
7,354.3096,497.734,1498.7463
8,235.4259,61.360775,1591.1221
9,152.87611,-125.76155,1622.1193
10,287.95148,-121.296135,1509.4667
11,130.70097,-408.6811,1382.0538
12,306.87677,-492.0782,1496.8
13,130.97467,-769.70355,1378.9688
14,213.67078,-798.8169,1661.6531
0,243.69905,436.77704,1585.5492
1,243.37405,244.25934,1604.3918
2,139.89015,238.23055,1690.115
3,346.85797,250.28812,1518.6687
4,79.207596,-42.02748,1663.8961
5,444.80817,344.865,1303.8749
6,16.904976,-279.65182,1556.6934
7,347.9139,496.68048,1498.0505
8,229.717,59.872917,1574.9375
9,148.38206,-128.45628,1601.5455
10,283.7378,-120.57071,1489.4208
11,134.21686,-408.75452,1357.8268
12,300.32373,-491.54132,1475.9369
13,134.35362,-769.787,1356.285
14,222.22894,-795.90125,1652.1548
0,236.12294,436.35498,1578.4276
1,237.38147,243.31146,1591.7183
2,134.10692,234.94295,1677.4995
3,340.65604,251.67996,1505.937
4,73.974945,-36.502213,1643.4186
5,445.02325,353.69562,1298.8318
6,13.588375,-275.60815,1536.5415
7,342.17358,496.9483,1496.5696
8,225.67902,59.19924,1559.668
9,146.44077,-130.38551,1583.7139
10,281.51236,-119.44044,1471.5215
11,130.1208,-406.3692,1335.2522
12,293.7514,-490.62415,1458.2865
13,130.18918,-767.4042,1334.4816
14,233.08975,-789.4087,1649.481
0,230.49023,435.06818,1567.8727
1,232.26231,244.02756,1578.7588
2,128.01115,233.96317,1663.1659
3,336.51346,254.09193,1494.3517
4,68.7695,-36.62848,1620.2494
5,444.08475,361.1192,1292.5159
6,9.530701,-276.36484,1513.1835
7,334.56876,496.33643,1492.4144
8,220.82043,60.63288,1542.7595
9,139.14247,-129.54236,1563.627
10,279.61465,-115.98121,1449.8936
11,118.4937,-402.42404,1312.0802
12,289.06445,-487.40784,1438.9603
13,118.527885,-763.4596,1311.695
14,236.7733,-798.4353,1614.6714
0,226.17157,435.0419,1559.5934
1,227.73434,244.88214,1565.0885
2,123.3264,232.35107,1648.9658
3,332.1423,257.4132,1481.2112
4,61.89689,-38.31549,1598.6351
5,442.43,368.08954,1285.0464
6,6.634163,-279.04468,1489.3909
7,326.8181,495.91742,1486.4639
8,217.41177,62.288765,1524.9602
9,134.80493,-128.9802,1542.9023
10,279.37347,-111.62904,1426.7615
11,115.68422,-410.91568,1301.4208
12,303.8354,-481.2823,1441.7351
13,115.70131,-771.9514,1301.2281
14,295.65436,-808.86584,1558.2917
0,221.89648,437.70398,1552.4612
1,222.45941,246.54102,1552.2432
2,116.81675,232.83453,1634.3734
3,328.10208,260.2475,1470.1129
4,57.96951,-37.16577,1578.326
5,439.48227,375.3669,1277.3524
6,5.1594887,-277.86993,1467.4017
7,319.09503,495.31082,1480.8698
8,213.07782,64.39651,1509.7781
9,132.64017,-126.967094,1522.5544
10,274.7523,-108.52892,1412.0715
11,110.58052,-420.4747,1295.545
12,302.35382,-479.0772,1422.0066
13,110.589066,-781.5105,1295.4487
14,298.12503,-835.0254,1482.2549
0,217.8097,437.83997,1543.3867
1,219.31245,248.9317,1537.8734
2,113.58035,233.8538,1619.6719
3,325.0446,264.00958,1456.075
4,57.98929,-33.580215,1559.163
5,435.7728,381.5471,1267.8402
6,0.5334053,-268.79825,1444.4457
7,314.51364,496.66998,1473.785
8,210.8071,67.20944,1493.3824
9,132.21347,-124.50774,1503.1145
10,272.39,-104.5179,1394.6685
11,113.585236,-429.28503,1291.1466
12,307.06284,-474.6048,1394.7769
13,113.58951,-790.3208,1291.0985
14,304.97623,-834.40845,1424.5052
0,214.65637,436.5365,1535.8488
1,212.5151,249.84085,1527.3889
2,106.88085,232.93768,1608.9603
3,318.14938,266.74402,1445.8175
4,55.506226,-30.364868,1544.9142
5,431.5594,388.33957,1257.5077
6,-0.9514885,-260.3853,1422.2544
7,308.96094,495.58896,1466.8583
8,205.72255,68.5119,1481.0176
9,129.37987,-123.94618,1488.3533
10,268.4801,-101.68791,1380.9392
11,112.31847,-438.2837,1290.6985
12,306.708,-471.38074,1375.2463
13,112.3206,-799.31946,1290.6744
14,305.67426,-832.1145,1389.9744
0,208.44533,431.03308,1522.5892
1,207.23512,246.93173,1513.612
2,101.26351,228.519,1594.42
3,313.20673,265.34445,1432.8041
4,51.75236,-28.17836,1529.4576
5,426.80136,393.49463,1247.1754
6,-2.9967346,-253.77022,1402.0059
7,302.5999,493.31165,1459.2516
8,203.29276,65.55273,1467.1133
9,129.81535,-127.90809,1473.6381
10,268.88544,-103.74445,1367.591
11,116.428154,-449.48932,1287.7002
12,315.9768,-471.98337,1348.9078
13,116.42922,-810.5251,1287.6881
14,315.46262,-832.94446,1356.2336
0,198.05644,430.11395,1510.4326
1,200.27594,250.01823,1499.3074
2,95.60973,229.75,1581.3428
3,304.94217,270.28647,1417.272
4,44.374683,-25.092484,1510.6967
5,417.95374,395.33728,1230.2286
6,-12.153839,-237.59526,1369.1884
7,292.93723,489.47974,1444.481
8,199.27312,68.50639,1453.1821
9,129.70175,-126.2835,1460.7997
10,266.83884,-99.727394,1353.3141
11,116.47214,-454.2482,1286.3557
12,314.6397,-465.7702,1309.7905
13,116.47267,-815.28394,1286.3496
14,314.3833,-826.7874,1313.4434
0,191.29659,429.59067,1498.3668
1,196.46661,252.39882,1487.0902
2,92.80893,230.50871,1569.9885
3,300.1243,274.28894,1404.1919
4,40.598614,-21.673065,1495.7339
5,410.3605,394.57263,1216.3408
6,-15.749409,-227.18095,1346.2336
7,286.7584,485.47644,1432.882
8,196.88324,71.182175,1439.759
9,129.45534,-124.361664,1446.6853
10,265.1444,-95.707275,1338.1704
11,118.20164,-459.33572,1285.961
12,313.60413,-460.01898,1282.5358
13,118.201904,-820.37146,1285.9579
14,313.4761,-821.0501,1284.3596
0,187.02672,426.5323,1487.3389
1,193.7472,251.42734,1475.779
2,90.38344,227.81758,1558.5823
3,297.11093,275.0371,1392.9758
4,40.63005,-20.473999,1482.7944
